PC1,CODIGO_CLIENTE
-0.990049675,13134753
5.437685231,48316885
-0.990049675,31378551
1.095315946,68535909
1.095315946,50325459
-0.990049675,1707401
-0.990049675,69484952
-0.990049675,98107248
-0.990049675,59470884
-0.990049675,64044232
-0.990049675,83360797
-0.990049675,82058249
-0.990049675,19783086
1.095315946,84750771
1.095315946,34725229
-0.990049675,34652867
-0.990049675,2469874
-0.990049675,30998434
-0.990049675,65089281
1.095315946,92445540
-0.990049675,8158287
-0.990049675,19967814
-0.990049675,99320545
-0.990049675,40540415
-0.990049675,35751884
-0.990049675,81949247
-0.990049675,46071823
-0.990049675,94298380
-0.990049675,68833433
-0.990049675,41460516
-0.990049675,15652769
-0.990049675,67986739
-0.990049675,9426403
-0.990049675,96595203
-0.990049675,22334237
1.095315946,36549211
1.095315946,97448246
5.508139685,6087319
-0.990049675,57616224
-0.990049675,48117852
-0.990049675,57161265
-0.990049675,78417032
1.095315946,27242292
-0.990049675,99347100
1.095315946,12367702
-0.990049675,71974228
-0.990049675,44140471
-0.990049675,76738502
-0.990049675,617440
-0.990049675,33204582
1.095315946,56217610
-0.990049675,43896649
1.095315946,87499941
1.095315946,98216718
-0.990049675,23096540
-0.990049675,82070144
-0.990049675,36687299
-0.990049675,41685618
-0.990049675,48883597
1.095315946,48663187
1.095315946,63422922
1.095315946,67490164
-0.990049675,84384328
-0.990049675,80842421
1.095315946,66431338
1.095315946,34248412
-0.990049675,440887
-0.990049675,14423455
0.230415029,46112675
-0.990049675,44393575
1.095315946,56623142
-0.990049675,79847601
-0.990049675,16796778
1.095315946,92203279
-0.990049675,59016733
-0.990049675,87108005
1.095315946,29980557
-0.990049675,42749624
-0.990049675,80054366
-0.990049675,99414908
1.095315946,844057
-0.990049675,28762128
-0.990049675,44740019
-0.990049675,85884941
-0.990049675,18684827
-0.990049675,29896884
-0.990049675,99459310
5.437685231,21338576
-0.990049675,90924378
-0.990049675,14199835
-0.990049675,99871697
-0.990049675,62198263
-0.990049675,2594750
-0.990049675,45762758
5.437685231,76432081
-0.990049675,4566204
1.095315946,80385709
-0.990049675,7379231
-0.990049675,38477260
5.508139685,37526326
-0.990049675,84185571
-0.990049675,50758672
-0.990049675,85512418
-0.990049675,52990549
-0.990049675,10752367
-0.990049675,78668725
-0.990049675,78668725
-0.990049675,78668725
-0.990049675,22256373
-0.990049675,18671371
-0.990049675,29934985
-0.990049675,22585780
-0.990049675,84808054
-0.990049675,79072141
1.095315946,49446261
-0.990049675,84535917
-0.990049675,399815
-0.990049675,92584554
1.095315946,92076955
1.095315946,18261316
-0.990049675,3824234
-0.990049675,63924705
1.095315946,55009937
1.095315946,34930434
-0.990049675,68515297
-0.990049675,92892828
-0.990049675,44551855
-0.990049675,32398966
-0.990049675,14017791
-0.990049675,29365757
-0.990049675,40034392
1.095315946,86583139
1.095315946,34862276
1.095315946,78027454
-0.990049675,58615902
1.095315946,23904692
-0.990049675,34586240
-0.990049675,20680609
1.095315946,16644028
-0.990049675,77443126
-0.990049675,84035913
-0.990049675,33316822
1.095315946,87930054
5.437685231,6874704
5.437685231,45138051
1.095315946,20535881
-0.990049675,8558697
-0.990049675,2672567
-0.990049675,99959480
1.095315946,49897781
1.095315946,52848789
-0.990049675,64026939
-0.990049675,64916593
5.508139685,76351562
-0.990049675,21268290
-0.990049675,52996294
1.095315946,42304230
-0.990049675,30740313
-0.990049675,87222764
1.095315946,45578633
-0.990049675,98598935
-0.990049675,70245068
1.095315946,95794548
-0.990049675,73690904
-0.990049675,76984050
-0.990049675,2488557
1.095315946,32804871
1.095315946,27557540
1.095315946,4425673
1.095315946,71544509
1.095315946,22077065
1.095315946,43847599
-0.990049675,6709357
-0.990049675,47398267
-0.990049675,59904172
1.095315946,82632129
-0.990049675,68613947
-0.990049675,41668046
-0.990049675,26720746
-0.990049675,43692281
1.095315946,14825609
-0.990049675,70579314
1.095315946,73867570
5.508139685,24494259
5.437685231,21090078
-0.990049675,80994641
-0.990049675,15977149
-0.990049675,35101646
-0.990049675,34138004
1.095315946,42149603
0.230415029,48833550
1.095315946,40454393
-0.990049675,3847158
1.095315946,58057352
-0.990049675,26331498
-0.990049675,85073290
1.095315946,17672886
-0.990049675,26392395
-0.990049675,4930816
1.095315946,30665631
1.095315946,71277810
-0.990049675,89571905
1.095315946,25680955
-0.990049675,87941563
-0.990049675,4565261
1.095315946,22764860
-0.990049675,21534897
5.508139685,46630010
-0.990049675,25609120
-0.990049675,65138938
5.437685231,25790403
-0.990049675,28589152
1.095315946,3257885
-0.990049675,61136054
-0.990049675,45376990
-0.990049675,30771979
-0.990049675,65185311
-0.990049675,70100040
1.095315946,80846688
-0.990049675,89088192
-0.990049675,43430877
1.095315946,69458444
-0.990049675,61127819
-0.990049675,36974984
-0.990049675,34771093
1.095315946,58637079
1.095315946,94187299
-0.990049675,40888761
-0.990049675,92574313
-0.990049675,17305855
-0.990049675,37069020
-0.990049675,49931736
1.095315946,75087139
-0.990049675,56560189
-0.990049675,40045846
5.508139685,40174170
-0.990049675,95944678
-0.990049675,6449043
1.095315946,22077349
1.095315946,8303033
-0.990049675,27478012
1.095315946,97189032
-0.990049675,71823599
1.095315946,34495629
-0.990049675,36818424
-0.990049675,30076773
-0.990049675,55923384
-0.990049675,71929985
1.095315946,27666968
-0.990049675,46659170
1.095315946,73252051
-0.990049675,36834244
-0.990049675,20649442
-0.990049675,6285241
-0.990049675,53106627
-0.990049675,45384784
-0.990049675,71489865
-0.990049675,97029816
-0.990049675,39044319
-0.990049675,4611395
5.508139685,14759960
1.095315946,32969398
1.095315946,21894423
-0.990049675,76079718
-0.990049675,49996404
1.095315946,92288076
-0.990049675,65147375
1.095315946,86199762
-0.990049675,7945545
1.095315946,81998840
-0.990049675,59388662
1.095315946,41817219
1.095315946,75048341
1.095315946,97767063
-0.990049675,61288490
1.095315946,55913721
-0.990049675,11207383
-0.990049675,29594939
-0.990049675,96038838
-0.990049675,51305629
1.095315946,16980000
-0.990049675,41190141
-0.990049675,56529863
-0.990049675,73513300
-0.990049675,47288426
0.230415029,42874739
-0.990049675,17473075
5.508139685,24099071
-0.990049675,3764774
-0.990049675,56750202
-0.990049675,34947953
-0.990049675,52472894
-0.990049675,45117634
-0.990049675,34573490
1.095315946,39088226
-0.990049675,79220463
1.095315946,53974732
-0.990049675,3755413
1.095315946,92806961
1.095315946,83897346
-0.990049675,83423404
-0.990049675,60888098
-0.990049675,50120986
1.095315946,70523501
1.095315946,98481942
1.095315946,14306611
-0.990049675,46814078
1.095315946,72837990
-0.990049675,23549221
-0.990049675,69569848
1.095315946,64896355
1.095315946,61735084
-0.990049675,11130706
-0.990049675,14874483
-0.990049675,7999961
1.095315946,68046695
4.572784314,53195868
-0.990049675,23684880
-0.990049675,47836419
5.437685231,94375624
-0.990049675,89188914
-0.990049675,1263570
5.508139685,57919952
1.095315946,47054157
-0.990049675,97676177
1.095315946,10218901
5.508139685,86277739
-0.990049675,99456442
-0.990049675,85636353
1.095315946,64870514
0.230415029,57535837
1.095315946,58118483
-0.990049675,99414675
-0.990049675,60590598
-0.990049675,29638343
1.095315946,81903604
1.095315946,68608126
1.095315946,87902507
-0.990049675,67830301
-0.990049675,85517347
-0.990049675,6944366
-0.990049675,6613990
-0.990049675,29990766
-0.990049675,59285703
-0.990049675,86046127
-0.990049675,95030154
5.437685231,13529313
-0.990049675,13313371
-0.990049675,29492902
-0.990049675,24451333
-0.990049675,37004232
1.095315946,54476235
-0.990049675,33841382
-0.990049675,36692007
-0.990049675,96000556
5.508139685,88190102
-0.990049675,61963665
-0.990049675,33494417
-0.990049675,49004317
1.095315946,4016790
-0.990049675,53251109
1.095315946,65172772
-0.990049675,87597351
-0.990049675,47525376
-0.990049675,14414844
-0.990049675,11153253
1.095315946,62557473
-0.990049675,65200037
5.437685231,22050757
-0.990049675,49601665
-0.990049675,62103933
1.095315946,98220069
1.095315946,58750475
1.095315946,14085038
-0.990049675,91471563
-0.990049675,82340564
-0.990049675,42086652
1.095315946,85676300
-0.990049675,67805178
-0.990049675,67095613
1.095315946,98878503
1.095315946,47751860
1.095315946,47259187
0.230415029,10517097
-0.990049675,69928653
1.095315946,89976889
1.095315946,32149245
-0.990049675,63008546
-0.990049675,61817655
1.095315946,63017657
0.230415029,28678811
1.095315946,18403591
1.095315946,72768506
-0.990049675,52493797
-0.990049675,40486644
-0.990049675,77368623
-0.990049675,42418666
1.095315946,56462739
-0.990049675,13182010
-0.990049675,34025232
-0.990049675,74914628
-0.990049675,3939648
-0.990049675,27989231
1.095315946,42249807
1.095315946,69537557
1.095315946,74399286
-0.990049675,83215054
-0.990049675,70321195
-0.990049675,11709934
-0.990049675,55845122
5.508139685,8845793
-0.990049675,36367075
1.095315946,17285202
1.095315946,75925328
1.095315946,97570442
1.095315946,10903883
-0.990049675,82864685
1.095315946,57181615
-0.990049675,67820079
1.095315946,59692893
1.095315946,23296659
1.095315946,37774220
-0.990049675,71150402
1.095315946,16068840
1.095315946,31355178
-0.990049675,82070171
-0.990049675,42031706
1.095315946,66674751
1.095315946,43482077
-0.990049675,57334593
-0.990049675,183833
-0.990049675,57795019
1.095315946,41480930
1.095315946,1220415
-0.990049675,54155375
5.508139685,58615501
1.095315946,32529310
-0.990049675,3729216
-0.990049675,62653854
-0.990049675,44096062
-0.990049675,90427220
-0.990049675,16760054
1.095315946,57685857
1.095315946,86292755
-0.990049675,62822581
-0.990049675,37882762
-0.990049675,80544969
-0.990049675,71191388
-0.990049675,36610241
-0.990049675,93087545
1.095315946,2247460
-0.990049675,20205844
-0.990049675,78600717
-0.990049675,74975031
-0.990049675,87160656
1.095315946,1422495
-0.990049675,65281696
-0.990049675,39263773
-0.990049675,45309583
-0.990049675,38089509
-0.990049675,96781948
-0.990049675,73387530
1.095315946,19286
1.095315946,95626313
-0.990049675,78415638
-0.990049675,63958023
-0.990049675,64002443
-0.990049675,18988845
-0.990049675,43528204
-0.990049675,80194487
-0.990049675,53524771
-0.990049675,70819906
-0.990049675,48483787
-0.990049675,65765439
-0.990049675,54278110
-0.990049675,62501555
-0.990049675,82384485
1.095315946,56512388
-0.990049675,82386717
-0.990049675,76648517
1.095315946,938284
-0.990049675,17122313
-0.990049675,13001079
-0.990049675,12572873
-0.990049675,50531851
-0.990049675,41956931
-0.990049675,59946916
1.095315946,41773325
-0.990049675,56294284
-0.990049675,38913715
1.095315946,26686025
-0.990049675,95466992
-0.990049675,62549299
-0.990049675,74458015
1.095315946,97696517
-0.990049675,58041711
-0.990049675,61910692
-0.990049675,53343470
5.437685231,80290661
-0.990049675,99373672
5.437685231,47076348
1.095315946,46385592
-0.990049675,34603520
5.508139685,94960172
-0.990049675,16048905
1.095315946,93832644
-0.990049675,61402642
-0.990049675,82766839
-0.990049675,55476532
-0.990049675,79073491
-0.990049675,88095276
-0.990049675,48480080
-0.990049675,81746152
-0.990049675,6886552
-0.990049675,31079588
-0.990049675,22897166
-0.990049675,21319782
1.095315946,85548834
-0.990049675,68838065
-0.990049675,76632070
-0.990049675,82161820
1.095315946,49945180
5.508139685,69230856
1.095315946,65363890
-0.990049675,11564894
1.095315946,9043663
1.095315946,1105070
5.437685231,88916412
-0.990049675,94292813
-0.990049675,36380157
-0.990049675,68169355
1.095315946,9454567
1.095315946,44568364
1.095315946,73278307
1.095315946,60026797
1.095315946,99182037
-0.990049675,55561417
-0.990049675,73861360
-0.990049675,67222881
-0.990049675,53855950
1.095315946,57708028
-0.990049675,4389977
1.095315946,11334264
-0.990049675,68068924
1.095315946,18572440
1.095315946,27672488
-0.990049675,76588719
1.095315946,95743625
-0.990049675,45548588
5.437685231,50904003
1.095315946,17178246
1.095315946,47659278
1.095315946,53497621
1.095315946,48843835
-0.990049675,80461658
5.508139685,44551669
-0.990049675,89243267
-0.990049675,48075924
-0.990049675,5399831
1.095315946,65909832
1.095315946,56056565
1.095315946,58026290
-0.990049675,89470910
-0.990049675,44046688
0.230415029,83262058
1.095315946,18809254
-0.990049675,76169700
-0.990049675,40981928
1.095315946,21006971
-0.990049675,9580565
-0.990049675,44506153
1.095315946,54885381
1.095315946,48414602
-0.990049675,19056213
1.095315946,34439701
-0.990049675,72695763
-0.990049675,43857502
-0.990049675,99200663
-0.990049675,91654434
1.095315946,99655181
-0.990049675,80332927
-0.990049675,91775536
-0.990049675,3722421
-0.990049675,86541318
-0.990049675,11091677
5.508139685,95860
1.095315946,66133273
-0.990049675,56854219
-0.990049675,75698384
1.095315946,78764331
-0.990049675,20799623
-0.990049675,50662550
-0.990049675,94555384
1.095315946,39862903
-0.990049675,94362929
1.095315946,65282246
-0.990049675,21301644
-0.990049675,72925289
-0.990049675,9007798
-0.990049675,97602431
-0.990049675,23051822
1.095315946,39726205
0.230415029,88141560
-0.990049675,2726
-0.990049675,94702734
-0.990049675,31210917
1.095315946,20922027
-0.990049675,4289612
-0.990049675,98241459
-0.990049675,1204017
-0.990049675,79204703
-0.990049675,22320655
-0.990049675,99931779
1.095315946,82430891
-0.990049675,13383175
1.095315946,50032680
1.095315946,21068307
5.508139685,40875285
-0.990049675,99337640
-0.990049675,77408234
1.095315946,95474913
-0.990049675,63540307
-0.990049675,31349329
-0.990049675,32624817
-0.990049675,24196871
-0.990049675,48137584
1.095315946,9347690
-0.990049675,70196723
-0.990049675,75655695
-0.990049675,91831158
1.095315946,10891512
-0.990049675,7338811
-0.990049675,21541877
-0.990049675,2002593
-0.990049675,89228056
-0.990049675,65198860
-0.990049675,69476073
-0.990049675,56638626
-0.990049675,8621442
1.095315946,57508390
1.095315946,8363366
5.508139685,68727763
-0.990049675,75038027
-0.990049675,57921620
1.095315946,42087424
1.095315946,93380312
-0.990049675,82371583
-0.990049675,13850149
5.508139685,39266484
-0.990049675,98723513
-0.990049675,53027672
-0.990049675,2121987
-0.990049675,16219455
1.095315946,22406722
-0.990049675,56779430
-0.990049675,15099069
1.095315946,62632437
1.095315946,35109015
-0.990049675,63075388
-0.990049675,65535817
-0.990049675,83425248
-0.990049675,93943550
-0.990049675,66154193
1.095315946,76177061
-0.990049675,48996045
-0.990049675,53700751
-0.990049675,99857010
-0.990049675,77732085
-0.990049675,75905056
-0.990049675,62806000
-0.990049675,31192389
-0.990049675,58635286
1.095315946,72721892
1.095315946,44292262
-0.990049675,50400924
-0.990049675,395898
-0.990049675,40069269
-0.990049675,67904747
-0.990049675,73130127
-0.990049675,31216799
-0.990049675,90163120
-0.990049675,39255158
-0.990049675,65189583
1.095315946,2290606
1.095315946,747746
-0.990049675,7616612
1.095315946,66003425
-0.990049675,21473328
-0.990049675,88847421
-0.990049675,41471899
1.095315946,52406885
-0.990049675,75298557
-0.990049675,15489774
1.095315946,96279320
0.230415029,49184576
-0.990049675,66322051
-0.990049675,74919634
1.095315946,11949305
5.508139685,58981938
-0.990049675,40592359
-0.990049675,92311497
-0.990049675,80812269
-0.990049675,10977046
1.095315946,78488031
5.508139685,54220437
-0.990049675,62692986
-0.990049675,67500433
-0.990049675,57531266
-0.990049675,27426954
-0.990049675,76603450
1.095315946,14840609
1.095315946,60055214
-0.990049675,27803925
-0.990049675,50475620
1.095315946,95978053
-0.990049675,20977585
1.095315946,77100437
-0.990049675,8462058
1.095315946,86866564
-0.990049675,72439596
1.095315946,30071075
-0.990049675,945693
-0.990049675,33701607
-0.990049675,99464632
1.095315946,6816769
-0.990049675,40174839
1.095315946,64427476
-0.990049675,53273485
-0.990049675,55732075
-0.990049675,97255501
-0.990049675,96656885
-0.990049675,97266180
-0.990049675,7351488
1.095315946,82615331
-0.990049675,27018678
-0.990049675,14281174
1.095315946,40067520
-0.990049675,25745755
1.095315946,4567779
1.095315946,64274482
5.508139685,38786686
-0.990049675,27577486
-0.990049675,66767597
1.095315946,4451469
1.095315946,92233890
1.095315946,27713593
-0.990049675,95944748
-0.990049675,42591854
-0.990049675,45705548
-0.990049675,58352806
1.095315946,12906519
-0.990049675,19498134
-0.990049675,11055732
-0.990049675,8517212
5.508139685,1446472
-0.990049675,56467554
-0.990049675,94397007
-0.990049675,21475898
-0.990049675,60665520
0.230415029,8310831
-0.990049675,49224475
-0.990049675,11787032
5.437685231,64326032
1.095315946,65231474
-0.990049675,9619420
-0.990049675,16114914
-0.990049675,93960360
-0.990049675,88784490
1.095315946,80017049
-0.990049675,20028677
1.095315946,99803630
-0.990049675,26970042
-0.990049675,60598546
1.095315946,73369460
1.095315946,89033632
-0.990049675,79948029
1.095315946,27869229
-0.990049675,40605285
-0.990049675,63373660
5.508139685,56619773
-0.990049675,5361474
-0.990049675,14402466
0.230415029,96900596
5.437685231,68457436
-0.990049675,71512308
-0.990049675,85377513
-0.990049675,13890801
1.095315946,24609559
-0.990049675,53696040
5.508139685,73379771
1.095315946,60937303
1.095315946,60673584
1.095315946,72384449
-0.990049675,91061054
1.095315946,20687055
-0.990049675,86879766
-0.990049675,49895240
-0.990049675,42363139
-0.990049675,49808138
1.095315946,50776682
-0.990049675,39403904
-0.990049675,75418784
-0.990049675,47872342
-0.990049675,57868412
5.508139685,24196538
-0.990049675,15840830
-0.990049675,75878062
-0.990049675,44870426
1.095315946,64046058
-0.990049675,26857809
-0.990049675,94425224
-0.990049675,28002810
-0.990049675,62760944
1.095315946,69524100
-0.990049675,99550603
5.437685231,71922873
-0.990049675,8721371
-0.990049675,22325458
-0.990049675,34286157
1.095315946,22237120
1.095315946,22179049
1.095315946,23059404
-0.990049675,55252903
-0.990049675,90859270
5.508139685,98302817
1.095315946,5452012
-0.990049675,20217110
-0.990049675,33636754
1.095315946,41034283
1.095315946,55078918
1.095315946,96129248
-0.990049675,78470783
-0.990049675,49616403
-0.990049675,95612418
-0.990049675,78079799
-0.990049675,84379812
5.508139685,12983084
1.095315946,53247693
1.095315946,31883837
0.230415029,53192733
1.095315946,52482759
-0.990049675,19875230
-0.990049675,437345
-0.990049675,3880401
1.095315946,582086
-0.990049675,54793603
-0.990049675,28230961
5.437685231,89403760
-0.990049675,98333029
1.095315946,87849191
1.095315946,51978732
1.095315946,87018251
-0.990049675,23607428
-0.990049675,54052424
1.095315946,36163286
1.095315946,12269287
-0.990049675,99394102
-0.990049675,21331761
-0.990049675,25257641
-0.990049675,56543876
-0.990049675,77521061
-0.990049675,6044976
1.095315946,26151788
1.095315946,37326016
-0.990049675,29445341
-0.990049675,59068994
1.095315946,97040094
1.095315946,81400636
1.095315946,96329901
-0.990049675,37729120
1.095315946,6987004
1.095315946,79031462
-0.990049675,48874007
-0.990049675,6618250
-0.990049675,26329835
-0.990049675,42801792
-0.990049675,24032961
-0.990049675,8476052
1.095315946,67272413
-0.990049675,56770983
1.095315946,23370444
-0.990049675,48856599
-0.990049675,14680227
-0.990049675,41386123
-0.990049675,4870181
-0.990049675,11338018
-0.990049675,8433531
-0.990049675,12175062
1.095315946,87226621
1.095315946,69388081
1.095315946,1566951
-0.990049675,61037990
-0.990049675,84931657
1.095315946,10398009
-0.990049675,61017394
1.095315946,18154764
-0.990049675,30325556
-0.990049675,50801319
1.095315946,90746871
-0.990049675,67689862
1.095315946,13483204
-0.990049675,24007775
1.095315946,72287534
-0.990049675,70531111
-0.990049675,35298948
-0.990049675,23565294
-0.990049675,12713303
-0.990049675,13543928
-0.990049675,22426279
1.095315946,93095515
-0.990049675,54443173
-0.990049675,30443433
-0.990049675,75210509
-0.990049675,58615305
-0.990049675,39183839
-0.990049675,97265049
-0.990049675,93937990
-0.990049675,66004698
1.095315946,95607615
-0.990049675,64820200
-0.990049675,29323738
1.095315946,35433031
1.095315946,61562220
0.230415029,58303063
1.095315946,99209739
-0.990049675,76402935
-0.990049675,23231808
-0.990049675,21536359
-0.990049675,16679143
-0.990049675,19777089
-0.990049675,96508855
5.508139685,29719814
-0.990049675,88359805
-0.990049675,33307032
-0.990049675,21625042
1.095315946,67874279
1.095315946,35140941
1.095315946,73911357
-0.990049675,6265149
-0.990049675,96461316
-0.990049675,9154945
-0.990049675,33949538
1.095315946,46556796
-0.990049675,85085648
-0.990049675,18259140
1.095315946,69593602
-0.990049675,87254564
1.095315946,94309876
1.095315946,71826220
-0.990049675,21279432
-0.990049675,98139126
-0.990049675,7469318
-0.990049675,79832608
1.095315946,33859814
-0.990049675,99250096
-0.990049675,81651900
1.095315946,82892684
-0.990049675,93190956
-0.990049675,38340651
5.508139685,19340282
-0.990049675,38282617
1.095315946,10471403
1.095315946,38081202
-0.990049675,40674796
-0.990049675,57190390
-0.990049675,95114886
1.095315946,16206103
1.095315946,28966543
-0.990049675,57353840
-0.990049675,15999758
1.095315946,64847176
1.095315946,25500
-0.990049675,10956956
1.095315946,85015708
-0.990049675,82945226
-0.990049675,42535848
-0.990049675,67395155
-0.990049675,20247427
-0.990049675,47778016
-0.990049675,49303830
-0.990049675,74169999
-0.990049675,49180724
0.230415029,72724297
-0.990049675,30379044
1.095315946,4937447
-0.990049675,66220837
-0.990049675,36662518
-0.990049675,44662665
-0.990049675,98798833
-0.990049675,99982012
1.095315946,76245922
-0.990049675,62663168
1.095315946,40225166
1.095315946,16101601
1.095315946,40852617
1.095315946,30045163
-0.990049675,62209916
-0.990049675,84577174
-0.990049675,17466479
1.095315946,36260283
-0.990049675,90035393
1.095315946,19327943
-0.990049675,11497153
1.095315946,76955985
-0.990049675,32292190
1.095315946,47053645
-0.990049675,35081436
1.095315946,78989869
-0.990049675,70076191
-0.990049675,55321327
-0.990049675,42178734
1.095315946,35557582
5.508139685,60363445
1.095315946,96392327
1.095315946,96764606
-0.990049675,8560196
1.095315946,99617624
-0.990049675,37411115
-0.990049675,38280382
-0.990049675,56579403
-0.990049675,66183811
-0.990049675,5437038
-0.990049675,74694531
-0.990049675,31998493
1.095315946,43630130
1.095315946,85813732
-0.990049675,60409259
-0.990049675,31268391
-0.990049675,6132050
-0.990049675,33899440
-0.990049675,27740816
-0.990049675,50581381
-0.990049675,70174387
5.508139685,80533924
5.437685231,40393939
-0.990049675,90480504
-0.990049675,47571520
-0.990049675,62876577
-0.990049675,62058544
1.095315946,43754848
-0.990049675,63323925
-0.990049675,90759357
1.095315946,10071326
-0.990049675,59047598
-0.990049675,28875591
5.437685231,54703051
-0.990049675,79803027
-0.990049675,25034046
-0.990049675,39182576
-0.990049675,21877139
-0.990049675,67123297
-0.990049675,46963301
-0.990049675,59026382
-0.990049675,69781117
-0.990049675,73226709
1.095315946,3805215
-0.990049675,73007106
1.095315946,95153988
-0.990049675,96602329
-0.990049675,39491468
-0.990049675,91113304
-0.990049675,16956519
1.095315946,39218174
1.095315946,59294709
5.508139685,59733666
1.095315946,72280019
1.095315946,9561014
1.095315946,73929793
-0.990049675,28060496
-0.990049675,14950841
1.095315946,62180887
1.095315946,11201174
1.095315946,8227176
-0.990049675,79411021
-0.990049675,23993865
1.095315946,422500
-0.990049675,15849295
-0.990049675,15369330
1.095315946,33672373
1.095315946,25981099
-0.990049675,49258015
-0.990049675,7533953
5.508139685,21705894
1.095315946,96599870
-0.990049675,78371603
1.095315946,87452185
-0.990049675,21770718
-0.990049675,62691817
-0.990049675,69535198
-0.990049675,76903405
1.095315946,3851457
-0.990049675,14210612
-0.990049675,72511326
1.095315946,97901090
-0.990049675,93581024
1.095315946,55563502
1.095315946,63507921
0.230415029,21024151
-0.990049675,15864101
1.095315946,81204563
-0.990049675,5122174
-0.990049675,23718816
-0.990049675,81650578
-0.990049675,10885062
1.095315946,87684837
-0.990049675,9158295
1.095315946,47066384
1.095315946,1657146
5.437685231,25844859
-0.990049675,79419803
1.095315946,54535531
-0.990049675,9572648
1.095315946,15528950
-0.990049675,7288464
-0.990049675,55881031
-0.990049675,18870452
5.437685231,91508871
5.508139685,13636810
-0.990049675,20959214
5.437685231,95847049
-0.990049675,49356489
-0.990049675,46976217
1.095315946,5358849
-0.990049675,71652913
5.508139685,66682226
1.095315946,36226939
1.095315946,3313412
-0.990049675,41273155
1.095315946,98913779
-0.990049675,72044255
-0.990049675,31484487
-0.990049675,63931227
-0.990049675,80068247
-0.990049675,50617967
1.095315946,19144690
-0.990049675,70185157
-0.990049675,2250251
-0.990049675,11022867
1.095315946,96594581
1.095315946,46602926
-0.990049675,91182268
-0.990049675,28672930
1.095315946,17921753
-0.990049675,93913677
-0.990049675,4379113
-0.990049675,90988965
-0.990049675,81710019
-0.990049675,48443957
-0.990049675,19275769
-0.990049675,57442185
1.095315946,58227115
-0.990049675,34055083
-0.990049675,5918541
-0.990049675,36416195
1.095315946,3936728
1.095315946,97641011
5.508139685,26158043
-0.990049675,96127723
1.095315946,61512468
5.508139685,61157062
1.095315946,11604998
1.095315946,2815346
1.095315946,9064939
1.095315946,23995976
1.095315946,34123955
5.437685231,35647451
-0.990049675,27491225
1.095315946,90435038
1.095315946,55821969
1.095315946,46860084
-0.990049675,35611505
1.095315946,4505547
1.095315946,92963265
-0.990049675,74013454
1.095315946,74530331
-0.990049675,49148066
1.095315946,11924774
-0.990049675,45891322
-0.990049675,29726716
1.095315946,45825777
5.508139685,72858121
-0.990049675,23376903
-0.990049675,31549768
-0.990049675,21473969
-0.990049675,21055093
-0.990049675,2324199
1.095315946,51762157
1.095315946,56149148
-0.990049675,66279258
1.095315946,20025247
-0.990049675,31581069
-0.990049675,50513878
1.095315946,23147036
1.095315946,75779189
1.095315946,3592121
-0.990049675,9466303
-0.990049675,96288410
-0.990049675,9898544
1.095315946,19811325
1.095315946,74583967
-0.990049675,57506183
-0.990049675,22022751
1.095315946,63907012
1.095315946,18147472
-0.990049675,30318901
-0.990049675,29683855
-0.990049675,90299495
1.095315946,61713517
1.095315946,82368425
1.095315946,58428664
-0.990049675,76822509
-0.990049675,70033497
-0.990049675,53959477
-0.990049675,15202494
-0.990049675,22402931
-0.990049675,10990735
-0.990049675,37213635
-0.990049675,6173994
-0.990049675,60022658
1.095315946,81441860
-0.990049675,9472797
-0.990049675,92393694
-0.990049675,5774301
-0.990049675,49593619
-0.990049675,23934637
-0.990049675,41458463
5.437685231,51041711
-0.990049675,16260839
-0.990049675,37419891
-0.990049675,683105
-0.990049675,68264280
1.095315946,12413584
1.095315946,14133180
1.095315946,72296419
-0.990049675,48663604
1.095315946,91157240
1.095315946,64061950
1.095315946,98155854
-0.990049675,25318033
5.508139685,1341072
-0.990049675,17815508
1.095315946,55008780
-0.990049675,82351563
-0.990049675,10344689
-0.990049675,77939876
-0.990049675,57996045
-0.990049675,30484649
1.095315946,35979454
-0.990049675,35223022
1.095315946,95310692
1.095315946,64437176
-0.990049675,43693620
-0.990049675,9367058
-0.990049675,97630575
-0.990049675,93703263
1.095315946,28082759
1.095315946,20389376
-0.990049675,43504468
-0.990049675,5704366
-0.990049675,28023327
-0.990049675,78587638
5.508139685,78343585
-0.990049675,64868096
0.230415029,92672397
-0.990049675,66323564
-0.990049675,54671990
1.095315946,77927170
1.095315946,59431078
-0.990049675,88171085
-0.990049675,15780283
-0.990049675,76637184
-0.990049675,35100124
-0.990049675,96756940
1.095315946,3533862
-0.990049675,56655464
-0.990049675,7544721
-0.990049675,89557846
-0.990049675,93465441
0.230415029,56286108
-0.990049675,53918503
1.095315946,68852946
-0.990049675,48422928
1.095315946,8253201
-0.990049675,57607096
-0.990049675,19627327
1.095315946,35171135
1.095315946,27241180
1.095315946,54634474
-0.990049675,90156689
-0.990049675,90836186
1.095315946,26570250
-0.990049675,62319188
1.095315946,56059572
-0.990049675,42193080
-0.990049675,35636904
-0.990049675,36781772
-0.990049675,37820590
-0.990049675,86390963
-0.990049675,80487723
-0.990049675,85290606
-0.990049675,86129075
-0.990049675,7871088
1.095315946,30061320
-0.990049675,9302553
-0.990049675,84353127
-0.990049675,79868056
1.095315946,69285257
-0.990049675,13631036
-0.990049675,35939722
-0.990049675,86057029
-0.990049675,48583813
-0.990049675,21151684
-0.990049675,41851527
-0.990049675,62295972
1.095315946,35182234
-0.990049675,45986112
